location_desc,i_node,j_node,length_metres,WKT,demand,person_km
Story Bridge Eastern-side,70676,299420,9.86871,"LINESTRING(153.1470792 -27.4898396,153.1471775 -27.4898553)",1.993628632,0.01967454281690472
Story Bridge Eastern-side,70715,299235,11.43086,"LINESTRING(153.1514319 -27.4904483,153.1513184 -27.4904284)",1.993628632,0.02278888978438352
Story Bridge Eastern-side,71500,57732,18.56362,"LINESTRING(153.0324992 -27.5348986,153.0324731 -27.5350645)",7.978608765,0.1481118612421293
Story Bridge Eastern-side,71505,71500,97.66443,"LINESTRING(153.0324731 -27.5350645,153.0323098 -27.5359335)",7.978608765,0.7792262772267289
Story Bridge Eastern-side,75952,197146,219.19795,"LINESTRING(153.0495321 -27.5651726,153.0491741 -27.5671248)",5.768498474,1.2644430400789284
Story Bridge Eastern-side,75953,75952,78.92284,"LINESTRING(153.0491741 -27.5671248,153.0499622 -27.5672431)",5.768498474,0.45526628210374614
Story Bridge Eastern-side,75959,75953,36.60784,"LINESTRING(153.0499622 -27.5672431,153.0499127 -27.5675705)",5.768498474,0.2111722691764362
Story Bridge Eastern-side,75999,75959,286.11368,"LINESTRING(153.0499127 -27.5675705,153.0527689 -27.5680039)",5.768498474,1.6504463264705242
Story Bridge Eastern-side,76004,75999,58.49612,"LINESTRING(153.052665 -27.5685236,153.0527689 -27.5680039)",5.768498474,0.3374347789549209
Story Bridge Eastern-side,76014,76004,76.24768,"LINESTRING(153.0525295 -27.569201,153.052665 -27.5685236)",5.768498474,0.4398346257260403
